name,team,points,ranking,type,year
Großschartner Felix,BORA - hansgrohe,12,979,best-classic-riders,2018
Denz Nico,AG2R La Mondiale,11,987,best-classic-riders,2018
Roglič Primož,Team Jumbo-Visma,1020,2,top-gc-riders,2019
Yates Simon,Mitchelton-Scott,988,4,top-gc-riders,2019
López Miguel Ángel,Astana Pro Team,946,5,top-gc-riders,2019
Izagirre Ion,Astana Pro Team,719,10,top-gc-riders,2019
Dumoulin Tom,Team Sunweb,717,11,top-gc-riders,2019
Landa Mikel,Movistar Team,636,15,top-gc-riders,2019
Carapaz Richard,Movistar Team,565,23,top-gc-riders,2019
Pozzovivo Domenico,Bahrain Merida,540,25,top-gc-riders,2019
Formolo Davide,BORA - hansgrohe,480,29,top-gc-riders,2019
Ulissi Diego,UAE Team Emirates,477,30,top-gc-riders,2019
Oomen Sam,Team Sunweb,458,33,top-gc-riders,2019
Caruso Damiano,Bahrain Merida,458,34,top-gc-riders,2019
Majka Rafał,BORA - hansgrohe,457,35,top-gc-riders,2019
Sosa Iván Ramiro,Team INEOS,410,41,top-gc-riders,2019
Mollema Bauke,Trek - Segafredo,400,44,top-gc-riders,2019
Jungels Bob,Deceuninck - Quick Step,380,46,top-gc-riders,2019
Bilbao Pello,Astana Pro Team,375,51,top-gc-riders,2019
Gallopin Tony,AG2R La Mondiale,322,58,top-gc-riders,2019
Carthy Hugh,EF Education First,296,63,top-gc-riders,2019
Brambilla Gianluca,Trek - Segafredo,294,64,top-gc-riders,2019
Masnada Fausto,Androni Giocattoli - Sidermec,252,76,top-gc-riders,2019
Navarro Daniel,Team Katusha Alpecin,240,79,top-gc-riders,2019
Geoghegan Hart Tao,Team INEOS,240,80,top-gc-riders,2019
Kangert Tanel,EF Education First,237,81,top-gc-riders,2019
Strakhov Dmitry,Team Katusha Alpecin,231,83,top-gc-riders,2019
Vuillermoz Alexis,AG2R La Mondiale,220,86,top-gc-riders,2019
Nieve Mikel,Mitchelton-Scott,206,94,top-gc-riders,2019
Viviani Elia,Deceuninck - Quick Step,198,100,top-gc-riders,2019
Kuss Sepp,Team Jumbo-Visma,181,116,top-gc-riders,2019
Villella Davide,Astana Pro Team,177,118,top-gc-riders,2019
Dombrowski Joe,EF Education First,165,126,top-gc-riders,2019
Owsian Łukasz,CCC Team,163,131,top-gc-riders,2019
Ghebreigzabhier Amanuel,Team Dimension Data,161,132,top-gc-riders,2019
Ciccone Giulio,Trek - Segafredo,155,137,top-gc-riders,2019
Polanc Jan,UAE Team Emirates,154,140,top-gc-riders,2019
O'Connor Ben,Team Dimension Data,153,141,top-gc-riders,2019
Conti Valerio,UAE Team Emirates,152,142,top-gc-riders,2019
Černý Josef,CCC Team,149,146,top-gc-riders,2019
Serry Pieter,Deceuninck - Quick Step,143,157,top-gc-riders,2019
Narváez Jhonatan,Team INEOS,138,161,top-gc-riders,2019
Madouas Valentin,Groupama - FDJ,135,165,top-gc-riders,2019
Dunbar Eddie,Team INEOS,131,173,top-gc-riders,2019
Gogl Michael,Trek - Segafredo,131,172,top-gc-riders,2019
Démare Arnaud,Groupama - FDJ,130,174,top-gc-riders,2019
Tolhoek Antwan,Team Jumbo-Visma,129,176,top-gc-riders,2019
Nibali Vincenzo,Bahrain Merida,124,185,top-gc-riders,2019
Juul-Jensen Christopher,Mitchelton-Scott,122,188,top-gc-riders,2019
Hamilton Chris,Team Sunweb,121,190,top-gc-riders,2019
Chaves Esteban,Mitchelton-Scott,120,191,top-gc-riders,2019
Caicedo Jonathan Klever,EF Education First,120,194,top-gc-riders,2019
Molano Juan Sebastián,UAE Team Emirates,114,209,top-gc-riders,2019
Amador Andrey,Movistar Team,105,234,top-gc-riders,2019
Zeits Andrey,Astana Pro Team,103,239,top-gc-riders,2019
Sütterlin Jasha,Movistar Team,102,241,top-gc-riders,2019
Sivakov Pavel,Team INEOS,97,256,top-gc-riders,2019
Canola Marco,Nippo Vini Fantini Faizanè,97,257,top-gc-riders,2019
Bouwman Koen,Team Jumbo-Visma,96,258,top-gc-riders,2019
Peters Nans,AG2R La Mondiale,91,271,top-gc-riders,2019
Knox James,Deceuninck - Quick Step,90,278,top-gc-riders,2019
Hamilton Lucas,Mitchelton-Scott,90,275,top-gc-riders,2019
Hirt Jan,Astana Pro Team,89,281,top-gc-riders,2019
Cataldo Dario,Astana Pro Team,88,285,top-gc-riders,2019
De Plus Laurens,Team Jumbo-Visma,84,295,top-gc-riders,2019
Benedetti Cesare,BORA - hansgrohe,84,293,top-gc-riders,2019
Antunes Amaro,CCC Team,83,297,top-gc-riders,2019
Kluge Roger,Lotto Soudal,80,302,top-gc-riders,2019
Bidard François,AG2R La Mondiale,77,319,top-gc-riders,2019
Le Gac Olivier,Groupama - FDJ,73,337,top-gc-riders,2019
van Emden Jos,Team Jumbo-Visma,72,339,top-gc-riders,2019
Henao Sebastián,Team INEOS,70,341,top-gc-riders,2019
Campenaerts Victor,Lotto Soudal,70,349,top-gc-riders,2019
Warbasse Larry,AG2R La Mondiale,68,364,top-gc-riders,2019
Haga Chad,Team Sunweb,66,369,top-gc-riders,2019
De Gendt Thomas,Lotto Soudal,65,370,top-gc-riders,2019
Boivin Guillaume,Israel Cycling Academy,61,394,top-gc-riders,2019
Gradek Kamil,CCC Team,61,393,top-gc-riders,2019
Conci Nicola,Trek - Segafredo,59,412,top-gc-riders,2019
Brown Nathan,EF Education First,58,417,top-gc-riders,2019
Puccio Salvatore,Team INEOS,55,441,top-gc-riders,2019
Biermans Jenthe,Team Katusha Alpecin,53,458,top-gc-riders,2019
Bauer Jack,Mitchelton-Scott,52,465,top-gc-riders,2019
Pedrero Antonio,Movistar Team,51,476,top-gc-riders,2019
Durbridge Luke,Mitchelton-Scott,51,474,top-gc-riders,2019
Vendrame Andrea,Androni Giocattoli - Sidermec,51,471,top-gc-riders,2019
Gavazzi Francesco,Androni Giocattoli - Sidermec,48,496,top-gc-riders,2019
Hindley Jai,Team Sunweb,45,513,top-gc-riders,2019
Schwarzmann Michael,BORA - hansgrohe,45,517,top-gc-riders,2019
Hansen Adam,Lotto Soudal,45,514,top-gc-riders,2019
Gibbons Ryan,Team Dimension Data,45,516,top-gc-riders,2019
Hollenstein Reto,Team Katusha Alpecin,43,524,top-gc-riders,2019
Sbaragli Kristian,Israel Cycling Academy,43,529,top-gc-riders,2019
Neilands Krists,Israel Cycling Academy,41,534,top-gc-riders,2019
Mas Lluís,Movistar Team,41,535,top-gc-riders,2019
Simion Paolo,Bardiani - CSF,40,545,top-gc-riders,2019
Ludvigsson Tobias,Groupama - FDJ,40,543,top-gc-riders,2019
Battaglin Enrico,Team Katusha Alpecin,39,560,top-gc-riders,2019
Consonni Simone,UAE Team Emirates,38,581,top-gc-riders,2019
de la Parte Víctor,CCC Team,38,578,top-gc-riders,2019
Carboni Giovanni,Bardiani - CSF,38,582,top-gc-riders,2019
Van der Sande Tosh,Lotto Soudal,37,586,top-gc-riders,2019
Vervaeke Louis,Team Sunweb,36,604,top-gc-riders,2019
Rota Lorenzo,Bardiani - CSF,36,600,top-gc-riders,2019
Denz Nico,AG2R La Mondiale,35,612,top-gc-riders,2019
Bohli Tom,UAE Team Emirates,35,614,top-gc-riders,2019
Sinkeldam Ramon,Groupama - FDJ,33,631,top-gc-riders,2019
Selig Rüdiger,BORA - hansgrohe,33,626,top-gc-riders,2019
Scotson Miles,Groupama - FDJ,32,640,top-gc-riders,2019
Ewan Caleb,Lotto Soudal,32,639,top-gc-riders,2019
Bole Grega,Bahrain Merida,31,647,top-gc-riders,2019
Bakelants Jan,Team Sunweb,31,653,top-gc-riders,2019
De Buyst Jasper,Lotto Soudal,30,665,top-gc-riders,2019
Guarnieri Jacopo,Groupama - FDJ,30,671,top-gc-riders,2019
Nibali Antonio,Bahrain Merida,29,685,top-gc-riders,2019
Maestri Mirco,Bardiani - CSF,28,703,top-gc-riders,2019
Boaro Manuele,Astana Pro Team,28,687,top-gc-riders,2019
Ackermann Pascal,BORA - hansgrohe,28,705,top-gc-riders,2019
Cattaneo Mattia,Androni Giocattoli - Sidermec,27,710,top-gc-riders,2019
Sénéchal Florian,Deceuninck - Quick Step,25,776,top-gc-riders,2019
Modolo Sacha,EF Education First,25,735,top-gc-riders,2019
Nizzolo Giacomo,Team Dimension Data,23,811,top-gc-riders,2019
Rojas José Joaquín,Movistar Team,22,819,top-gc-riders,2019
Frapporti Marco,Androni Giocattoli - Sidermec,20,857,top-gc-riders,2019
Bennett Sean,EF Education First,19,859,top-gc-riders,2019
Carretero Héctor,Movistar Team,15,962,top-gc-riders,2019
Cimolai Davide,Israel Cycling Academy,15,963,top-gc-riders,2019
Viviani Elia,Deceuninck - Quick Step,1666.4,1,top-sprinters,2019
Ackermann Pascal,BORA - hansgrohe,1069.4,4,top-sprinters,2019
Démare Arnaud,Groupama - FDJ,1015,5,top-sprinters,2019
Gaviria Fernando,UAE Team Emirates,816,10,top-sprinters,2019
Belletti Manuel,Androni Giocattoli - Sidermec,802,13,top-sprinters,2019
Mareczko Jakub,CCC Team,702,16,top-sprinters,2019
Nizzolo Giacomo,Team Dimension Data,676,18,top-sprinters,2019
Ewan Caleb,Lotto Soudal,640.2,21,top-sprinters,2019
Modolo Sacha,EF Education First,465,34,top-sprinters,2019
Molano Juan Sebastián,UAE Team Emirates,454,37,top-sprinters,2019
Consonni Simone,UAE Team Emirates,411,46,top-sprinters,2019
Moschetti Matteo,Trek - Segafredo,384,52,top-sprinters,2019
Canola Marco,Nippo Vini Fantini Faizanè,338.5,67,top-sprinters,2019
Simion Paolo,Bardiani - CSF,312,72,top-sprinters,2019
Sénéchal Florian,Deceuninck - Quick Step,289.6,80,top-sprinters,2019
Lobato Juan José,Nippo Vini Fantini Faizanè,248,103,top-sprinters,2019
De Buyst Jasper,Lotto Soudal,241,107,top-sprinters,2019
Gavazzi Francesco,Androni Giocattoli - Sidermec,229,116,top-sprinters,2019
Boivin Guillaume,Israel Cycling Academy,221,124,top-sprinters,2019
Battaglin Enrico,Team Katusha Alpecin,221,125,top-sprinters,2019
McCarthy Jay,BORA - hansgrohe,204,141,top-sprinters,2019
Cima Damiano,Nippo Vini Fantini Faizanè,195,149,top-sprinters,2019
Strakhov Dmitry,Team Katusha Alpecin,185.4,161,top-sprinters,2019
Madouas Valentin,Groupama - FDJ,166,178,top-sprinters,2019
Sbaragli Kristian,Israel Cycling Academy,148,204,top-sprinters,2019
Vendrame Andrea,Androni Giocattoli - Sidermec,145.4,214,top-sprinters,2019
Gibbons Ryan,Team Dimension Data,144.2,217,top-sprinters,2019
Barbin Enrico,Bardiani - CSF,137,235,top-sprinters,2019
Mollema Bauke,Trek - Segafredo,131,254,top-sprinters,2019
Černý Josef,CCC Team,126.2,265,top-sprinters,2019
Bennett Sean,EF Education First,124,273,top-sprinters,2019
Ulissi Diego,UAE Team Emirates,123,277,top-sprinters,2019
Maestri Mirco,Bardiani - CSF,121,283,top-sprinters,2019
Lonardi Giovanni,Nippo Vini Fantini Faizanè,115,297,top-sprinters,2019
Bole Grega,Bahrain Merida,113.2,302,top-sprinters,2019
Selig Rüdiger,BORA - hansgrohe,111.6,309,top-sprinters,2019
Denz Nico,AG2R La Mondiale,107,320,top-sprinters,2019
Bagioli Nicola,Nippo Vini Fantini Faizanè,106,323,top-sprinters,2019
Kuznetsov Viacheslav,Team Katusha Alpecin,105,329,top-sprinters,2019
Vuillermoz Alexis,AG2R La Mondiale,95.2,367,top-sprinters,2019
Yates Simon,Mitchelton-Scott,89,398,top-sprinters,2019
Le Gac Olivier,Groupama - FDJ,87,407,top-sprinters,2019
Owsian Łukasz,CCC Team,84,422,top-sprinters,2019
Sinkeldam Ramon,Groupama - FDJ,80,440,top-sprinters,2019
Serry Pieter,Deceuninck - Quick Step,80,444,top-sprinters,2019
Ghebreigzabhier Amanuel,Team Dimension Data,76.8,469,top-sprinters,2019
Caicedo Jonathan Klever,EF Education First,75,480,top-sprinters,2019
Van der Sande Tosh,Lotto Soudal,74,489,top-sprinters,2019
Rojas José Joaquín,Movistar Team,73,494,top-sprinters,2019
Izagirre Ion,Astana Pro Team,72.8,500,top-sprinters,2019
Rota Lorenzo,Bardiani - CSF,70,516,top-sprinters,2019
Narváez Jhonatan,Team INEOS,68,534,top-sprinters,2019
Honoré Mikkel Frølich,Deceuninck - Quick Step,67,540,top-sprinters,2019
Bilbao Pello,Astana Pro Team,67,543,top-sprinters,2019
Chaves Esteban,Mitchelton-Scott,64,556,top-sprinters,2019
Biermans Jenthe,Team Katusha Alpecin,61,582,top-sprinters,2019
Carapaz Richard,Movistar Team,60,597,top-sprinters,2019
Wyss Danilo,Team Dimension Data,60,594,top-sprinters,2019
Pozzovivo Domenico,Bahrain Merida,57.5,621,top-sprinters,2019
Haller Marco,Team Katusha Alpecin,56,636,top-sprinters,2019
Mas Lluís,Movistar Team,52.5,663,top-sprinters,2019
Bohli Tom,UAE Team Emirates,51,678,top-sprinters,2019
Nibali Vincenzo,Bahrain Merida,49.4,700,top-sprinters,2019
López Miguel Ángel,Astana Pro Team,49,712,top-sprinters,2019
Gradek Kamil,CCC Team,46,733,top-sprinters,2019
Sütterlin Jasha,Movistar Team,43,778,top-sprinters,2019
Renshaw Mark,Team Dimension Data,41,812,top-sprinters,2019
Vanendert Jelle,Lotto Soudal,41,819,top-sprinters,2019
Benedetti Cesare,BORA - hansgrohe,41,811,top-sprinters,2019
Warbasse Larry,AG2R La Mondiale,40,835,top-sprinters,2019
Sabatini Fabio,Deceuninck - Quick Step,39,848,top-sprinters,2019
Villella Davide,Astana Pro Team,38.8,852,top-sprinters,2019
Majka Rafał,BORA - hansgrohe,36.4,891,top-sprinters,2019
Carboni Giovanni,Bardiani - CSF,36,911,top-sprinters,2019
Geoghegan Hart Tao,Team INEOS,36,905,top-sprinters,2019
Bakelants Jan,Team Sunweb,34,965,top-sprinters,2019
Dumoulin Tom,Team Sunweb,32.2,985,top-sprinters,2019
Campenaerts Victor,Lotto Soudal,916,2,top-time-trial-riders,2019
Dumoulin Tom,Team Sunweb,680,5,top-time-trial-riders,2019
Roglič Primož,Team Jumbo-Visma,492,6,top-time-trial-riders,2019
van Emden Jos,Team Jumbo-Visma,438,8,top-time-trial-riders,2019
Jungels Bob,Deceuninck - Quick Step,296,21,top-time-trial-riders,2019
Izagirre Ion,Astana Pro Team,279,24,top-time-trial-riders,2019
Černý Josef,CCC Team,188,43,top-time-trial-riders,2019
Bohli Tom,UAE Team Emirates,180,45,top-time-trial-riders,2019
Yates Simon,Mitchelton-Scott,170,49,top-time-trial-riders,2019
Bookwalter Brent,Mitchelton-Scott,157,56,top-time-trial-riders,2019
Durbridge Luke,Mitchelton-Scott,155,57,top-time-trial-riders,2019
Gallopin Tony,AG2R La Mondiale,149,60,top-time-trial-riders,2019
Haga Chad,Team Sunweb,146,63,top-time-trial-riders,2019
Gradek Kamil,CCC Team,138,66,top-time-trial-riders,2019
Bauer Jack,Mitchelton-Scott,136,68,top-time-trial-riders,2019
Sivakov Pavel,Team INEOS,127,74,top-time-trial-riders,2019
Scotson Miles,Groupama - FDJ,122,77,top-time-trial-riders,2019
Mollema Bauke,Trek - Segafredo,114,84,top-time-trial-riders,2019
Zakarin Ilnur,Team Katusha Alpecin,112,87,top-time-trial-riders,2019
Amador Andrey,Movistar Team,107,91,top-time-trial-riders,2019
Bilbao Pello,Astana Pro Team,105,92,top-time-trial-riders,2019
De Plus Laurens,Team Jumbo-Visma,97,100,top-time-trial-riders,2019
De Gendt Thomas,Lotto Soudal,94,107,top-time-trial-riders,2019
Caruso Damiano,Bahrain Merida,91,112,top-time-trial-riders,2019
Geoghegan Hart Tao,Team INEOS,90,115,top-time-trial-riders,2019
Clarke Will,Trek - Segafredo,84,124,top-time-trial-riders,2019
Carthy Hugh,EF Education First,80,131,top-time-trial-riders,2019
Démare Arnaud,Groupama - FDJ,76,137,top-time-trial-riders,2019
Kangert Tanel,EF Education First,76,135,top-time-trial-riders,2019
Dombrowski Joe,EF Education First,74,145,top-time-trial-riders,2019
Sütterlin Jasha,Movistar Team,69,156,top-time-trial-riders,2019
Bouwman Koen,Team Jumbo-Visma,67,163,top-time-trial-riders,2019
Majka Rafał,BORA - hansgrohe,63,175,top-time-trial-riders,2019
de la Parte Víctor,CCC Team,60,183,top-time-trial-riders,2019
Ulissi Diego,UAE Team Emirates,58,197,top-time-trial-riders,2019
Brown Nathan,EF Education First,51,221,top-time-trial-riders,2019
Canola Marco,Nippo Vini Fantini Faizanè,50,232,top-time-trial-riders,2019
Pozzovivo Domenico,Bahrain Merida,50,224,top-time-trial-riders,2019
Belletti Manuel,Androni Giocattoli - Sidermec,46,257,top-time-trial-riders,2019
Cattaneo Mattia,Androni Giocattoli - Sidermec,45,259,top-time-trial-riders,2019
Ludvigsson Tobias,Groupama - FDJ,45,262,top-time-trial-riders,2019
Conti Valerio,UAE Team Emirates,44,264,top-time-trial-riders,2019
Gogl Michael,Trek - Segafredo,38,311,top-time-trial-riders,2019
Vendrame Andrea,Androni Giocattoli - Sidermec,38,315,top-time-trial-riders,2019
Chaves Esteban,Mitchelton-Scott,38,309,top-time-trial-riders,2019
Kluge Roger,Lotto Soudal,31,381,top-time-trial-riders,2019
Bole Grega,Bahrain Merida,30,425,top-time-trial-riders,2019
Nibali Vincenzo,Bahrain Merida,26,453,top-time-trial-riders,2019
Moschetti Matteo,Trek - Segafredo,26,460,top-time-trial-riders,2019
Gibbons Ryan,Team Dimension Data,25,490,top-time-trial-riders,2019
Carapaz Richard,Movistar Team,23,540,top-time-trial-riders,2019
Juul-Jensen Christopher,Mitchelton-Scott,22,550,top-time-trial-riders,2019
Biermans Jenthe,Team Katusha Alpecin,22,547,top-time-trial-riders,2019
Bennett Sean,EF Education First,21,570,top-time-trial-riders,2019
Strakhov Dmitry,Team Katusha Alpecin,20,571,top-time-trial-riders,2019
Narváez Jhonatan,Team INEOS,20,614,top-time-trial-riders,2019
Zeits Andrey,Astana Pro Team,20,578,top-time-trial-riders,2019
Formolo Davide,BORA - hansgrohe,20,591,top-time-trial-riders,2019
Hollenstein Reto,Team Katusha Alpecin,19,647,top-time-trial-riders,2019
Hamilton Chris,Team Sunweb,19,642,top-time-trial-riders,2019
Oomen Sam,Team Sunweb,17,680,top-time-trial-riders,2019
Warbasse Larry,AG2R La Mondiale,16,746,top-time-trial-riders,2019
Nieve Mikel,Mitchelton-Scott,16,689,top-time-trial-riders,2019
Neilands Krists,Israel Cycling Academy,16,687,top-time-trial-riders,2019
Madouas Valentin,Groupama - FDJ,14,790,top-time-trial-riders,2019
Vervaeke Louis,Team Sunweb,14,789,top-time-trial-riders,2019
Masnada Fausto,Androni Giocattoli - Sidermec,14,791,top-time-trial-riders,2019
Owsian Łukasz,CCC Team,14,788,top-time-trial-riders,2019
Power Robert,Team Sunweb,14,795,top-time-trial-riders,2019
O'Connor Ben,Team Dimension Data,12,837,top-time-trial-riders,2019
Peters Nans,AG2R La Mondiale,12,828,top-time-trial-riders,2019
Honoré Mikkel Frølich,Deceuninck - Quick Step,10,918,top-time-trial-riders,2019
Polanc Jan,UAE Team Emirates,10,923,top-time-trial-riders,2019
Boaro Manuele,Astana Pro Team,10,969,top-time-trial-riders,2019
Poljański Paweł,BORA - hansgrohe,10,987,top-time-trial-riders,2019
Viviani Elia,Deceuninck - Quick Step,893,7,best-classic-riders,2019
Ackermann Pascal,BORA - hansgrohe,748,12,best-classic-riders,2019
Démare Arnaud,Groupama - FDJ,685,16,best-classic-riders,2019
Nibali Vincenzo,Bahrain Merida,563,20,best-classic-riders,2019
Mollema Bauke,Trek - Segafredo,474,29,best-classic-riders,2019
Pozzovivo Domenico,Bahrain Merida,368,37,best-classic-riders,2019
Jungels Bob,Deceuninck - Quick Step,365,38,best-classic-riders,2019
Sénéchal Florian,Deceuninck - Quick Step,356,39,best-classic-riders,2019
Ewan Caleb,Lotto Soudal,329,46,best-classic-riders,2019
Canola Marco,Nippo Vini Fantini Faizanè,325,48,best-classic-riders,2019
Madouas Valentin,Groupama - FDJ,322,49,best-classic-riders,2019
Power Robert,Team Sunweb,309,53,best-classic-riders,2019
Gasparotto Enrico,Team Dimension Data,306,55,best-classic-riders,2019
Gavazzi Francesco,Androni Giocattoli - Sidermec,266,65,best-classic-riders,2019
McCarthy Jay,BORA - hansgrohe,260,67,best-classic-riders,2019
Lobato Juan José,Nippo Vini Fantini Faizanè,247,71,best-classic-riders,2019
Vanendert Jelle,Lotto Soudal,245,73,best-classic-riders,2019
Izagirre Ion,Astana Pro Team,241,74,best-classic-riders,2019
Ulissi Diego,UAE Team Emirates,230,76,best-classic-riders,2019
Boivin Guillaume,Israel Cycling Academy,220,82,best-classic-riders,2019
Nizzolo Giacomo,Team Dimension Data,210,88,best-classic-riders,2019
Serry Pieter,Deceuninck - Quick Step,200,95,best-classic-riders,2019
Dumoulin Tom,Team Sunweb,197,97,best-classic-riders,2019
Belletti Manuel,Androni Giocattoli - Sidermec,193,99,best-classic-riders,2019
Neilands Krists,Israel Cycling Academy,190,100,best-classic-riders,2019
Modolo Sacha,EF Education First,179,108,best-classic-riders,2019
Tolhoek Antwan,Team Jumbo-Visma,178,109,best-classic-riders,2019
Sbaragli Kristian,Israel Cycling Academy,175,113,best-classic-riders,2019
Denz Nico,AG2R La Mondiale,171,116,best-classic-riders,2019
De Buyst Jasper,Lotto Soudal,166,119,best-classic-riders,2019
Vuillermoz Alexis,AG2R La Mondiale,160,126,best-classic-riders,2019
Cattaneo Mattia,Androni Giocattoli - Sidermec,148,136,best-classic-riders,2019
Ciccone Giulio,Trek - Segafredo,146,138,best-classic-riders,2019
Oomen Sam,Team Sunweb,144,145,best-classic-riders,2019
Consonni Simone,UAE Team Emirates,142,149,best-classic-riders,2019
Santaromita Ivan,Nippo Vini Fantini Faizanè,129,168,best-classic-riders,2019
Majka Rafał,BORA - hansgrohe,127,171,best-classic-riders,2019
Amador Andrey,Movistar Team,127,170,best-classic-riders,2019
Rojas José Joaquín,Movistar Team,123,174,best-classic-riders,2019
Narváez Jhonatan,Team INEOS,122,178,best-classic-riders,2019
Brambilla Gianluca,Trek - Segafredo,117,186,best-classic-riders,2019
Bole Grega,Bahrain Merida,116,189,best-classic-riders,2019
Breschel Matti,EF Education First,115,194,best-classic-riders,2019
Formolo Davide,BORA - hansgrohe,115,193,best-classic-riders,2019
Le Gac Olivier,Groupama - FDJ,115,192,best-classic-riders,2019
Sinkeldam Ramon,Groupama - FDJ,109,201,best-classic-riders,2019
Kuznetsov Viacheslav,Team Katusha Alpecin,100,216,best-classic-riders,2019
Nieve Mikel,Mitchelton-Scott,100,212,best-classic-riders,2019
Battaglin Enrico,Team Katusha Alpecin,95,224,best-classic-riders,2019
Ghebreigzabhier Amanuel,Team Dimension Data,93,232,best-classic-riders,2019
López Miguel Ángel,Astana Pro Team,92,234,best-classic-riders,2019
Vendrame Andrea,Androni Giocattoli - Sidermec,88,245,best-classic-riders,2019
Roglič Primož,Team Jumbo-Visma,83,254,best-classic-riders,2019
Molano Juan Sebastián,UAE Team Emirates,75,276,best-classic-riders,2019
Masnada Fausto,Androni Giocattoli - Sidermec,75,278,best-classic-riders,2019
Konovalovas Ignatas,Groupama - FDJ,75,280,best-classic-riders,2019
Bakelants Jan,Team Sunweb,73,284,best-classic-riders,2019
Bagioli Nicola,Nippo Vini Fantini Faizanè,66,306,best-classic-riders,2019
Caruso Damiano,Bahrain Merida,65,314,best-classic-riders,2019
van Emden Jos,Team Jumbo-Visma,64,326,best-classic-riders,2019
Gogl Michael,Trek - Segafredo,63,331,best-classic-riders,2019
Cimolai Davide,Israel Cycling Academy,62,337,best-classic-riders,2019
Zakarin Ilnur,Team Katusha Alpecin,62,336,best-classic-riders,2019
Dunbar Eddie,Team INEOS,62,339,best-classic-riders,2019
Antunes Amaro,CCC Team,61,343,best-classic-riders,2019
Marcato Marco,UAE Team Emirates,61,342,best-classic-riders,2019
Gradek Kamil,CCC Team,61,344,best-classic-riders,2019
Owsian Łukasz,CCC Team,59,351,best-classic-riders,2019
Cataldo Dario,Astana Pro Team,58,357,best-classic-riders,2019
Strakhov Dmitry,Team Katusha Alpecin,57,358,best-classic-riders,2019
Martens Paul,Team Jumbo-Visma,57,359,best-classic-riders,2019
Yates Simon,Mitchelton-Scott,55,368,best-classic-riders,2019
Simion Paolo,Bardiani - CSF,51,382,best-classic-riders,2019
Villella Davide,Astana Pro Team,49,386,best-classic-riders,2019
Hirt Jan,Astana Pro Team,48,392,best-classic-riders,2019
Pedrero Antonio,Movistar Team,48,395,best-classic-riders,2019
Gallopin Tony,AG2R La Mondiale,47,396,best-classic-riders,2019
Capecchi Eros,Deceuninck - Quick Step,45,414,best-classic-riders,2019
Guarnieri Jacopo,Groupama - FDJ,44,417,best-classic-riders,2019
Polanc Jan,UAE Team Emirates,44,418,best-classic-riders,2019
Carapaz Richard,Movistar Team,43,423,best-classic-riders,2019
Honoré Mikkel Frølich,Deceuninck - Quick Step,42,428,best-classic-riders,2019
Juul-Jensen Christopher,Mitchelton-Scott,42,429,best-classic-riders,2019
Durbridge Luke,Mitchelton-Scott,38,466,best-classic-riders,2019
Carthy Hugh,EF Education First,37,475,best-classic-riders,2019
Bouwman Koen,Team Jumbo-Visma,36,489,best-classic-riders,2019
Biermans Jenthe,Team Katusha Alpecin,35,494,best-classic-riders,2019
Van der Sande Tosh,Lotto Soudal,34,506,best-classic-riders,2019
Knox James,Deceuninck - Quick Step,33,515,best-classic-riders,2019
Zeits Andrey,Astana Pro Team,33,514,best-classic-riders,2019
Frapporti Marco,Androni Giocattoli - Sidermec,32,524,best-classic-riders,2019
Bauer Jack,Mitchelton-Scott,31,541,best-classic-riders,2019
Lonardi Giovanni,Nippo Vini Fantini Faizanè,30,545,best-classic-riders,2019
Hollenstein Reto,Team Katusha Alpecin,30,547,best-classic-riders,2019
Warbasse Larry,AG2R La Mondiale,29,552,best-classic-riders,2019
O'Connor Ben,Team Dimension Data,29,555,best-classic-riders,2019
Carretero Héctor,Movistar Team,28,564,best-classic-riders,2019
Haller Marco,Team Katusha Alpecin,27,587,best-classic-riders,2019
Kangert Tanel,EF Education First,27,580,best-classic-riders,2019
Koren Kristijan,Bahrain Merida,26,594,best-classic-riders,2019
Poljański Paweł,BORA - hansgrohe,26,597,best-classic-riders,2019
Maestri Mirco,Bardiani - CSF,26,595,best-classic-riders,2019
Montaguti Matteo,Androni Giocattoli - Sidermec,25,605,best-classic-riders,2019
Caicedo Jonathan Klever,EF Education First,24,625,best-classic-riders,2019
Hamilton Chris,Team Sunweb,24,636,best-classic-riders,2019
Bidard François,AG2R La Mondiale,23,649,best-classic-riders,2019
Knees Christian,Team INEOS,23,652,best-classic-riders,2019
Schwarzmann Michael,BORA - hansgrohe,23,651,best-classic-riders,2019
Benedetti Cesare,BORA - hansgrohe,22,674,best-classic-riders,2019
Plaza Rubén,Israel Cycling Academy,21,690,best-classic-riders,2019
Hansen Adam,Lotto Soudal,21,677,best-classic-riders,2019
Landa Mikel,Movistar Team,20,692,best-classic-riders,2019
Sabatini Fabio,Deceuninck - Quick Step,20,694,best-classic-riders,2019
Wyss Danilo,Team Dimension Data,20,703,best-classic-riders,2019
Bookwalter Brent,Mitchelton-Scott,20,697,best-classic-riders,2019
Selig Rüdiger,BORA - hansgrohe,19,730,best-classic-riders,2019
Geoghegan Hart Tao,Team INEOS,18,733,best-classic-riders,2019
Nibali Antonio,Bahrain Merida,18,744,best-classic-riders,2019
Ventoso Francisco José,CCC Team,18,732,best-classic-riders,2019
Gastauer Ben,AG2R La Mondiale,18,742,best-classic-riders,2019
Bilbao Pello,Astana Pro Team,17,767,best-classic-riders,2019
Bohli Tom,UAE Team Emirates,17,762,best-classic-riders,2019
Henao Sebastián,Team INEOS,17,763,best-classic-riders,2019
