name,team,points,ranking,type,year
Pichon Laurent,Fortuneo - Oscaro,42,784,top-sprinters,2017
Offredo Yoann,Wanty - Groupe Gobert,42,771,top-sprinters,2017
Wellens Tim,Lotto Soudal,41.6,787,top-sprinters,2017
Thomas Geraint,Team Sky,41,794,top-sprinters,2017
Vachon Florian,Fortuneo - Oscaro,40,808,top-sprinters,2017
Sabatini Fabio,Quick-Step Floors,40,795,top-sprinters,2017
Geschke Simon,Team Sunweb,38,833,top-sprinters,2017
Buchmann Emanuel,BORA - hansgrohe,37,858,top-sprinters,2017
Curvers Roy,Team Sunweb,37,856,top-sprinters,2017
Clarke Simon,Cannondale-Drapac Pro Cycling Team,37,847,top-sprinters,2017
Wyss Danilo,BMC Racing Team,35,904,top-sprinters,2017
Quintana Nairo,Movistar Team,34.6,907,top-sprinters,2017
Mori Manuele,UAE Team Emirates,33,934,top-sprinters,2017
Froome Chris,Team Sky,870,2,top-time-trial-riders,2017
Izagirre Ion,Bahrain Merida Pro Cycling Team,789,4,top-time-trial-riders,2017
Martin Tony,Team Katusha Alpecin,732,5,top-time-trial-riders,2017
Castroviejo Jonathan,Movistar Team,669,6,top-time-trial-riders,2017
Roglič Primož,Team LottoNL-Jumbo,534,9,top-time-trial-riders,2017
Bodnar Maciej,BORA - hansgrohe,493,10,top-time-trial-riders,2017
Kiryienka Vasil,Team Sky,436,14,top-time-trial-riders,2017
van Emden Jos,Team LottoNL-Jumbo,419,15,top-time-trial-riders,2017
Pinot Thibaut,FDJ,418,16,top-time-trial-riders,2017
Thomas Geraint,Team Sky,412,17,top-time-trial-riders,2017
Chavanel Sylvain,Direct Energie,360,19,top-time-trial-riders,2017
Quintana Nairo,Movistar Team,358,20,top-time-trial-riders,2017
Contador Alberto,Trek - Segafredo,326,24,top-time-trial-riders,2017
Porte Richie,BMC Racing Team,315,25,top-time-trial-riders,2017
Hollenstein Reto,Team Katusha Alpecin,309,26,top-time-trial-riders,2017
Valverde Alejandro,Movistar Team,292,28,top-time-trial-riders,2017
Phinney Taylor,Cannondale-Drapac Pro Cycling Team,280,30,top-time-trial-riders,2017
Durbridge Luke,ORICA-Scott,233,34,top-time-trial-riders,2017
Talansky Andrew,Cannondale-Drapac Pro Cycling Team,221,36,top-time-trial-riders,2017
Mollema Bauke,Trek - Segafredo,217,37,top-time-trial-riders,2017
Küng Stefan,BMC Racing Team,203,42,top-time-trial-riders,2017
Boasson Hagen Edvald,Team Dimension Data,203,41,top-time-trial-riders,2017
Amador Andrey,Movistar Team,202,44,top-time-trial-riders,2017
Laengen Vegard Stake,UAE Team Emirates,181,50,top-time-trial-riders,2017
Herrada Jesús,Movistar Team,173,53,top-time-trial-riders,2017
Bardet Romain,AG2R La Mondiale,172,55,top-time-trial-riders,2017
Matthews Michael,Team Sunweb,170,56,top-time-trial-riders,2017
Kittel Marcel,Quick-Step Floors,162,58,top-time-trial-riders,2017
Cummings Steve,Team Dimension Data,160,62,top-time-trial-riders,2017
Aru Fabio,Astana Pro Team,160,61,top-time-trial-riders,2017
Sütterlin Jasha,Movistar Team,156,65,top-time-trial-riders,2017
Kwiatkowski Michał,Team Sky,154,66,top-time-trial-riders,2017
De Gendt Thomas,Lotto Soudal,154,67,top-time-trial-riders,2017
Gallopin Tony,Lotto Soudal,141,71,top-time-trial-riders,2017
Bevin Patrick,Cannondale-Drapac Pro Cycling Team,134,74,top-time-trial-riders,2017
Felline Fabio,Trek - Segafredo,126,79,top-time-trial-riders,2017
Politt Nils,Team Katusha Alpecin,120,86,top-time-trial-riders,2017
Wellens Tim,Lotto Soudal,114,90,top-time-trial-riders,2017
Ulissi Diego,UAE Team Emirates,106,105,top-time-trial-riders,2017
Martin Dan,Quick-Step Floors,102,113,top-time-trial-riders,2017
Roelandts Jürgen,Lotto Soudal,100,118,top-time-trial-riders,2017
Petit Adrien,Direct Energie,98,121,top-time-trial-riders,2017
Chaves Esteban,ORICA-Scott,98,122,top-time-trial-riders,2017
Gruzdev Dmitriy,Astana Pro Team,96,124,top-time-trial-riders,2017
Roche Nicolas,BMC Racing Team,91,131,top-time-trial-riders,2017
Henao Sergio,Team Sky,90,132,top-time-trial-riders,2017
Impey Daryl,ORICA-Scott,90,133,top-time-trial-riders,2017
Meintjes Louis,UAE Team Emirates,88,141,top-time-trial-riders,2017
Sagan Peter,BORA - hansgrohe,88,142,top-time-trial-riders,2017
Howson Damien,ORICA-Scott,87,144,top-time-trial-riders,2017
Moreno Javier,Bahrain Merida Pro Cycling Team,83,153,top-time-trial-riders,2017
Lutsenko Alexey,Astana Pro Team,78,158,top-time-trial-riders,2017
Erviti Imanol,Movistar Team,77,159,top-time-trial-riders,2017
Voeckler Thomas,Direct Energie,77,160,top-time-trial-riders,2017
Valgren Michael,Astana Pro Team,76,162,top-time-trial-riders,2017
Majka Rafał,BORA - hansgrohe,75,168,top-time-trial-riders,2017
Lammertink Maurits,Team Katusha Alpecin,70,182,top-time-trial-riders,2017
Grivko Andrey,Astana Pro Team,66,189,top-time-trial-riders,2017
Caruso Damiano,BMC Racing Team,65,191,top-time-trial-riders,2017
Geschke Simon,Team Sunweb,64,192,top-time-trial-riders,2017
Kreuziger Roman,ORICA-Scott,62,202,top-time-trial-riders,2017
Cataldo Dario,Astana Pro Team,61,206,top-time-trial-riders,2017
Démare Arnaud,FDJ,60,210,top-time-trial-riders,2017
Pichon Laurent,Fortuneo - Oscaro,59,215,top-time-trial-riders,2017
Van Avermaet Greg,BMC Racing Team,57,223,top-time-trial-riders,2017
Pantano Jarlinson,Trek - Segafredo,54,236,top-time-trial-riders,2017
Grmay Tsgabu,Bahrain Merida Pro Cycling Team,51,251,top-time-trial-riders,2017
Landa Mikel,Team Sky,51,250,top-time-trial-riders,2017
Vanspeybrouck Pieter,Wanty - Groupe Gobert,50,260,top-time-trial-riders,2017
Kristoff Alexander,Team Katusha Alpecin,48,265,top-time-trial-riders,2017
Boudat Thomas,Direct Energie,46,276,top-time-trial-riders,2017
Brambilla Gianluca,Quick-Step Floors,46,283,top-time-trial-riders,2017
Marcato Marco,UAE Team Emirates,46,275,top-time-trial-riders,2017
Sicard Romain,Direct Energie,44,288,top-time-trial-riders,2017
Edet Nicolas,"Cofidis, Solutions Crédits",42,304,top-time-trial-riders,2017
Latour Pierre,AG2R La Mondiale,41,316,top-time-trial-riders,2017
Feillu Brice,Fortuneo - Oscaro,40,320,top-time-trial-riders,2017
McLay Daniel,Fortuneo - Oscaro,40,319,top-time-trial-riders,2017
Sepúlveda Eduardo,Fortuneo - Oscaro,39,323,top-time-trial-riders,2017
Navarro Daniel,"Cofidis, Solutions Crédits",39,322,top-time-trial-riders,2017
Cavendish Mark,Team Dimension Data,38,324,top-time-trial-riders,2017
Frank Mathias,AG2R La Mondiale,36,350,top-time-trial-riders,2017
Van Keirsbulck Guillaume,Wanty - Groupe Gobert,36,349,top-time-trial-riders,2017
Konovalovas Ignatas,FDJ,34,366,top-time-trial-riders,2017
Swift Ben,UAE Team Emirates,34,364,top-time-trial-riders,2017
Pasqualon Andrea,Wanty - Groupe Gobert,34,367,top-time-trial-riders,2017
Wagner Robert,Team LottoNL-Jumbo,33,374,top-time-trial-riders,2017
Martens Paul,Team LottoNL-Jumbo,30,459,top-time-trial-riders,2017
Vichot Arthur,FDJ,30,438,top-time-trial-riders,2017
Bauer Jack,Quick-Step Floors,29,461,top-time-trial-riders,2017
van Baarle Dylan,Cannondale-Drapac Pro Cycling Team,26,479,top-time-trial-riders,2017
Bennati Daniele,Movistar Team,26,472,top-time-trial-riders,2017
Offredo Yoann,Wanty - Groupe Gobert,25,513,top-time-trial-riders,2017
Smith Dion,Wanty - Groupe Gobert,25,534,top-time-trial-riders,2017
Gilbert Philippe,Quick-Step Floors,21,585,top-time-trial-riders,2017
Janse van Rensburg Reinardt,Team Dimension Data,20,638,top-time-trial-riders,2017
Gène Yohann,Direct Energie,20,664,top-time-trial-riders,2017
Naesen Oliver,AG2R La Mondiale,20,676,top-time-trial-riders,2017
Roosen Timo,Team LottoNL-Jumbo,18,696,top-time-trial-riders,2017
Bakelants Jan,AG2R La Mondiale,18,700,top-time-trial-riders,2017
Zabel Rick,Team Katusha Alpecin,15,807,top-time-trial-riders,2017
Nieve Mikel,Team Sky,14,832,top-time-trial-riders,2017
Vermote Julien,Quick-Step Floors,14,825,top-time-trial-riders,2017
Périchon Pierre-Luc,Fortuneo - Oscaro,13,848,top-time-trial-riders,2017
Gogl Michael,Trek - Segafredo,12,861,top-time-trial-riders,2017
Vuillermoz Alexis,AG2R La Mondiale,11,941,top-time-trial-riders,2017
Venter Jaco,Team Dimension Data,11,943,top-time-trial-riders,2017
Zeits Andrey,Astana Pro Team,10,997,top-time-trial-riders,2017
Arndt Nikias,Team Sunweb,10,954,top-time-trial-riders,2017
Sagan Peter,BORA - hansgrohe,1718,1,best-classic-riders,2017
Van Avermaet Greg,BMC Racing Team,1255,2,best-classic-riders,2017
Colbrelli Sonny,Bahrain Merida Pro Cycling Team,850,4,best-classic-riders,2017
Ulissi Diego,UAE Team Emirates,829,5,best-classic-riders,2017
Kristoff Alexander,Team Katusha Alpecin,742,7,best-classic-riders,2017
Matthews Michael,Team Sunweb,689,10,best-classic-riders,2017
Démare Arnaud,FDJ,688,11,best-classic-riders,2017
Valverde Alejandro,Movistar Team,657,13,best-classic-riders,2017
Groenewegen Dylan,Team LottoNL-Jumbo,655,14,best-classic-riders,2017
Bouhanni Nacer,"Cofidis, Solutions Crédits",596,16,best-classic-riders,2017
Chaves Esteban,ORICA-Scott,435,24,best-classic-riders,2017
Naesen Oliver,AG2R La Mondiale,433,25,best-classic-riders,2017
Mollema Bauke,Trek - Segafredo,432,26,best-classic-riders,2017
Roelandts Jürgen,Lotto Soudal,413,27,best-classic-riders,2017
Cavendish Mark,Team Dimension Data,410,28,best-classic-riders,2017
Boasson Hagen Edvald,Team Dimension Data,385,31,best-classic-riders,2017
Kwiatkowski Michał,Team Sky,384,32,best-classic-riders,2017
Benoot Tiesj,Lotto Soudal,380,33,best-classic-riders,2017
Urán Rigoberto,Cannondale-Drapac Pro Cycling Team,372,35,best-classic-riders,2017
Bardet Romain,AG2R La Mondiale,365,36,best-classic-riders,2017
Gallopin Tony,Lotto Soudal,364,37,best-classic-riders,2017
Degenkolb John,Trek - Segafredo,355,39,best-classic-riders,2017
Greipel André,Lotto Soudal,354,40,best-classic-riders,2017
Fuglsang Jakob,Astana Pro Team,353,41,best-classic-riders,2017
Štybar Zdeněk,Quick-Step Floors,349,42,best-classic-riders,2017
Hayman Mathew,ORICA-Scott,347,43,best-classic-riders,2017
Brambilla Gianluca,Quick-Step Floors,344,44,best-classic-riders,2017
Trentin Matteo,Quick-Step Floors,342,45,best-classic-riders,2017
Claeys Dimitri,"Cofidis, Solutions Crédits",336,46,best-classic-riders,2017
Bettiol Alberto,Cannondale-Drapac Pro Cycling Team,332,47,best-classic-riders,2017
Swift Ben,UAE Team Emirates,300,54,best-classic-riders,2017
Albasini Michael,ORICA-Scott,300,53,best-classic-riders,2017
Aru Fabio,Astana Pro Team,294,58,best-classic-riders,2017
McLay Daniel,Fortuneo - Oscaro,279,59,best-classic-riders,2017
Bakelants Jan,AG2R La Mondiale,269,63,best-classic-riders,2017
Kittel Marcel,Quick-Step Floors,265,65,best-classic-riders,2017
Gilbert Philippe,Quick-Step Floors,264,66,best-classic-riders,2017
Valgren Michael,Astana Pro Team,258,68,best-classic-riders,2017
Barguil Warren,Team Sunweb,256,69,best-classic-riders,2017
Vichot Arthur,FDJ,251,71,best-classic-riders,2017
Rowe Luke,Team Sky,246,72,best-classic-riders,2017
Keukeleire Jens,ORICA-Scott,241,73,best-classic-riders,2017
Majka Rafał,BORA - hansgrohe,240,74,best-classic-riders,2017
Vanspeybrouck Pieter,Wanty - Groupe Gobert,223,80,best-classic-riders,2017
Martin Dan,Quick-Step Floors,217,82,best-classic-riders,2017
Guarnieri Jacopo,FDJ,216,83,best-classic-riders,2017
Thwaites Scott,Team Dimension Data,213,84,best-classic-riders,2017
Kreuziger Roman,ORICA-Scott,199,86,best-classic-riders,2017
Yates Simon,ORICA-Scott,196,88,best-classic-riders,2017
Smith Dion,Wanty - Groupe Gobert,190,90,best-classic-riders,2017
Izagirre Ion,Bahrain Merida Pro Cycling Team,184,94,best-classic-riders,2017
Marcato Marco,UAE Team Emirates,184,93,best-classic-riders,2017
van Baarle Dylan,Cannondale-Drapac Pro Cycling Team,182,96,best-classic-riders,2017
Renshaw Mark,Team Dimension Data,178,98,best-classic-riders,2017
Bole Grega,Bahrain Merida Pro Cycling Team,176,101,best-classic-riders,2017
Sénéchal Florian,"Cofidis, Solutions Crédits",170,107,best-classic-riders,2017
Petit Adrien,Direct Energie,168,110,best-classic-riders,2017
Mori Manuele,UAE Team Emirates,167,112,best-classic-riders,2017
Simon Julien,"Cofidis, Solutions Crédits",163,114,best-classic-riders,2017
Erviti Imanol,Movistar Team,160,118,best-classic-riders,2017
Pasqualon Andrea,Wanty - Groupe Gobert,159,120,best-classic-riders,2017
Wellens Tim,Lotto Soudal,149,130,best-classic-riders,2017
Sieberg Marcel,Lotto Soudal,140,138,best-classic-riders,2017
Lutsenko Alexey,Astana Pro Team,134,146,best-classic-riders,2017
Gesink Robert,Team LottoNL-Jumbo,123,159,best-classic-riders,2017
Thomas Geraint,Team Sky,122,161,best-classic-riders,2017
Meintjes Louis,UAE Team Emirates,119,167,best-classic-riders,2017
Latour Pierre,AG2R La Mondiale,119,166,best-classic-riders,2017
Geschke Simon,Team Sunweb,116,170,best-classic-riders,2017
Clarke Simon,Cannondale-Drapac Pro Cycling Team,115,171,best-classic-riders,2017
Arashiro Yukiya,Bahrain Merida Pro Cycling Team,114,174,best-classic-riders,2017
Gautier Cyril,AG2R La Mondiale,114,173,best-classic-riders,2017
Arndt Nikias,Team Sunweb,108,180,best-classic-riders,2017
Edet Nicolas,"Cofidis, Solutions Crédits",108,181,best-classic-riders,2017
De Marchi Alessandro,BMC Racing Team,107,182,best-classic-riders,2017
Boudat Thomas,Direct Energie,103,189,best-classic-riders,2017
Vuillermoz Alexis,AG2R La Mondiale,101,193,best-classic-riders,2017
Zeits Andrey,Astana Pro Team,100,194,best-classic-riders,2017
Buchmann Emanuel,BORA - hansgrohe,97,199,best-classic-riders,2017
Lammertink Maurits,Team Katusha Alpecin,95,202,best-classic-riders,2017
Vachon Florian,Fortuneo - Oscaro,84,225,best-classic-riders,2017
Pauwels Serge,Team Dimension Data,83,232,best-classic-riders,2017
Bennati Daniele,Movistar Team,80,241,best-classic-riders,2017
Molard Rudy,FDJ,78,245,best-classic-riders,2017
Roche Nicolas,BMC Racing Team,77,247,best-classic-riders,2017
Pantano Jarlinson,Trek - Segafredo,76,251,best-classic-riders,2017
Offredo Yoann,Wanty - Groupe Gobert,74,258,best-classic-riders,2017
Laporte Christophe,"Cofidis, Solutions Crédits",73,260,best-classic-riders,2017
Henao Sergio,Team Sky,72,264,best-classic-riders,2017
Haller Marco,Team Katusha Alpecin,71,268,best-classic-riders,2017
Zabel Rick,Team Katusha Alpecin,68,270,best-classic-riders,2017
Teunissen Mike,Team Sunweb,67,271,best-classic-riders,2017
Politt Nils,Team Katusha Alpecin,67,272,best-classic-riders,2017
Grivko Andrey,Astana Pro Team,66,274,best-classic-riders,2017
Froome Chris,Team Sky,65,277,best-classic-riders,2017
Felline Fabio,Trek - Segafredo,63,285,best-classic-riders,2017
Burghardt Marcus,BORA - hansgrohe,62,290,best-classic-riders,2017
Curvers Roy,Team Sunweb,62,293,best-classic-riders,2017
de Kort Koen,Trek - Segafredo,62,294,best-classic-riders,2017
Janse van Rensburg Reinardt,Team Dimension Data,60,304,best-classic-riders,2017
Božič Borut,Bahrain Merida Pro Cycling Team,59,305,best-classic-riders,2017
Leezer Tom,Team LottoNL-Jumbo,58,316,best-classic-riders,2017
Pinot Thibaut,FDJ,55,334,best-classic-riders,2017
Delage Mickaël,FDJ,55,336,best-classic-riders,2017
Moreno Javier,Bahrain Merida Pro Cycling Team,54,342,best-classic-riders,2017
Backaert Frederik,Wanty - Groupe Gobert,54,343,best-classic-riders,2017
Durbridge Luke,ORICA-Scott,54,346,best-classic-riders,2017
Maté Luis Ángel,"Cofidis, Solutions Crédits",54,339,best-classic-riders,2017
Pichon Laurent,Fortuneo - Oscaro,54,341,best-classic-riders,2017
Sepúlveda Eduardo,Fortuneo - Oscaro,52,348,best-classic-riders,2017
Bono Matteo,UAE Team Emirates,50,364,best-classic-riders,2017
Roosen Timo,Team LottoNL-Jumbo,50,362,best-classic-riders,2017
Sagan Juraj,BORA - hansgrohe,50,363,best-classic-riders,2017
Gastauer Ben,AG2R La Mondiale,49,368,best-classic-riders,2017
Caruso Damiano,BMC Racing Team,48,370,best-classic-riders,2017
Schär Michael,BMC Racing Team,48,372,best-classic-riders,2017
Phinney Taylor,Cannondale-Drapac Pro Cycling Team,46,388,best-classic-riders,2017
Hardy Romain,Fortuneo - Oscaro,46,383,best-classic-riders,2017
Sinkeldam Ramon,Team Sunweb,45,392,best-classic-riders,2017
Laengen Vegard Stake,UAE Team Emirates,44,396,best-classic-riders,2017
Gène Yohann,Direct Energie,43,401,best-classic-riders,2017
Impey Daryl,ORICA-Scott,42,407,best-classic-riders,2017
Calmejane Lilian,Direct Energie,42,413,best-classic-riders,2017
Gogl Michael,Trek - Segafredo,38,456,best-classic-riders,2017
Küng Stefan,BMC Racing Team,37,462,best-classic-riders,2017
Konovalovas Ignatas,FDJ,37,463,best-classic-riders,2017
Bennett George,Team LottoNL-Jumbo,37,460,best-classic-riders,2017
Amador Andrey,Movistar Team,37,465,best-classic-riders,2017
Hollenstein Reto,Team Katusha Alpecin,35,481,best-classic-riders,2017
Bodnar Maciej,BORA - hansgrohe,35,480,best-classic-riders,2017
Bak Lars Ytting,Lotto Soudal,35,473,best-classic-riders,2017
Bouet Maxime,Fortuneo - Oscaro,35,476,best-classic-riders,2017
Đurasek Kristijan,UAE Team Emirates,34,491,best-classic-riders,2017
Navarro Daniel,"Cofidis, Solutions Crédits",32,501,best-classic-riders,2017
Sütterlin Jasha,Movistar Team,32,499,best-classic-riders,2017
Cummings Steve,Team Dimension Data,32,498,best-classic-riders,2017
Machado Tiago,Team Katusha Alpecin,31,507,best-classic-riders,2017
Atapuma Darwin,UAE Team Emirates,31,508,best-classic-riders,2017
Chavanel Sylvain,Direct Energie,30,519,best-classic-riders,2017
Martens Paul,Team LottoNL-Jumbo,30,512,best-classic-riders,2017
Moinard Amaël,BMC Racing Team,29,530,best-classic-riders,2017
Brown Nathan,Cannondale-Drapac Pro Cycling Team,27,561,best-classic-riders,2017
Van Keirsbulck Guillaume,Wanty - Groupe Gobert,25,571,best-classic-riders,2017
Cataldo Dario,Astana Pro Team,23,614,best-classic-riders,2017
Vermote Julien,Quick-Step Floors,23,612,best-classic-riders,2017
McCarthy Jay,BORA - hansgrohe,23,613,best-classic-riders,2017
Zubeldia Haimar,Trek - Segafredo,22,628,best-classic-riders,2017
Herrada Jesús,Movistar Team,22,630,best-classic-riders,2017
Nieve Mikel,Team Sky,21,636,best-classic-riders,2017
Roglič Primož,Team LottoNL-Jumbo,21,639,best-classic-riders,2017
Venter Jaco,Team Dimension Data,20,666,best-classic-riders,2017
Le Gac Olivier,FDJ,20,670,best-classic-riders,2017
Wyss Danilo,BMC Racing Team,19,681,best-classic-riders,2017
Grmay Tsgabu,Bahrain Merida Pro Cycling Team,17,704,best-classic-riders,2017
Martin Tony,Team Katusha Alpecin,16,746,best-classic-riders,2017
Lemoine Cyril,"Cofidis, Solutions Crédits",15,845,best-classic-riders,2017
Bauer Jack,Quick-Step Floors,15,768,best-classic-riders,2017
Selig Rüdiger,BORA - hansgrohe,15,767,best-classic-riders,2017
Eisel Bernhard,Team Dimension Data,15,759,best-classic-riders,2017
Voeckler Thomas,Direct Energie,15,855,best-classic-riders,2017
Kišerlovski Robert,Team Katusha Alpecin,15,839,best-classic-riders,2017
Martin Guillaume,Wanty - Groupe Gobert,15,834,best-classic-riders,2017
Irizar Markel,Trek - Segafredo,15,815,best-classic-riders,2017
Kozhatayev Bakhtiyar,Astana Pro Team,15,756,best-classic-riders,2017
Sabatini Fabio,Quick-Step Floors,14,860,best-classic-riders,2017
Tulik Angélo,Direct Energie,13,884,best-classic-riders,2017
Minnaard Marco,Wanty - Groupe Gobert,12,897,best-classic-riders,2017
Castroviejo Jonathan,Movistar Team,12,911,best-classic-riders,2017
Poljański Paweł,BORA - hansgrohe,10,995,best-classic-riders,2017
Cimolai Davide,FDJ,10,963,best-classic-riders,2017
Wagner Robert,Team LottoNL-Jumbo,10,982,best-classic-riders,2017
Froome Chris,Team Sky,1425,1,top-gc-riders,2018
Landa Mikel,Movistar Team,860,3,top-gc-riders,2018
Bernal Egan,Team Sky,728,5,top-gc-riders,2018
Quintana Nairo,Movistar Team,720,6,top-gc-riders,2018
Bardet Romain,AG2R La Mondiale,685,7,top-gc-riders,2018
Poels Wout,Team Sky,662,8,top-gc-riders,2018
Roglič Primož,Team LottoNL-Jumbo,655,11,top-gc-riders,2018
Valverde Alejandro,Movistar Team,650,12,top-gc-riders,2018
Porte Richie,BMC Racing Team,600,14,top-gc-riders,2018
Urán Rigoberto,Team EF Education First-Drapac p/b Cannondale,594,15,top-gc-riders,2018
Mollema Bauke,Trek - Segafredo,590,16,top-gc-riders,2018
Yates Adam,Mitchelton-Scott,586,17,top-gc-riders,2018
Thomas Geraint,Team Sky,580,18,top-gc-riders,2018
Fuglsang Jakob,Astana Pro Team,558,20,top-gc-riders,2018
Soler Marc,Movistar Team,545,21,top-gc-riders,2018
Dumoulin Tom,Team Sunweb,543,22,top-gc-riders,2018
Caruso Damiano,BMC Racing Team,540,24,top-gc-riders,2018
Kruijswijk Steven,Team LottoNL-Jumbo,533,26,top-gc-riders,2018
Pozzovivo Domenico,Bahrain Merida Pro Cycling Team,530,27,top-gc-riders,2018
Nibali Vincenzo,Bahrain Merida Pro Cycling Team,510,28,top-gc-riders,2018
Kwiatkowski Michał,Team Sky,500,29,top-gc-riders,2018
Vuillermoz Alexis,AG2R La Mondiale,475,33,top-gc-riders,2018
Izagirre Ion,Bahrain Merida Pro Cycling Team,469,34,top-gc-riders,2018
Latour Pierre,AG2R La Mondiale,455,36,top-gc-riders,2018
Majka Rafał,BORA - hansgrohe,437,39,top-gc-riders,2018
Izagirre Gorka,Bahrain Merida Pro Cycling Team,426,42,top-gc-riders,2018
Sánchez Luis León,Astana Pro Team,419,43,top-gc-riders,2018
Martínez Daniel Felipe,Team EF Education First-Drapac p/b Cannondale,409,46,top-gc-riders,2018
Martin Guillaume,Wanty - Groupe Gobert,397,48,top-gc-riders,2018
Nieve Mikel,Mitchelton-Scott,371,50,top-gc-riders,2018
Benoot Tiesj,Lotto Soudal,316,57,top-gc-riders,2018
Boasson Hagen Edvald,Team Dimension Data,315,58,top-gc-riders,2018
Impey Daryl,Mitchelton-Scott,315,59,top-gc-riders,2018
Van Avermaet Greg,BMC Racing Team,312,60,top-gc-riders,2018
Navarro Daniel,"Cofidis, Solutions Crédits",300,62,top-gc-riders,2018
Barguil Warren,Team Fortuneo - Samsic,296,64,top-gc-riders,2018
Alaphilippe Julian,Quick-Step Floors,294,65,top-gc-riders,2018
Gallopin Tony,AG2R La Mondiale,277,72,top-gc-riders,2018
Valgren Michael,Astana Pro Team,273,75,top-gc-riders,2018
Keukeleire Jens,Lotto Soudal,243,79,top-gc-riders,2018
Castroviejo Jonathan,Team Sky,219,88,top-gc-riders,2018
Taaramäe Rein,Direct Energie,199,101,top-gc-riders,2018
Jungels Bob,Quick-Step Floors,195,104,top-gc-riders,2018
Cort Magnus,Astana Pro Team,186,109,top-gc-riders,2018
Claeys Dimitri,"Cofidis, Solutions Crédits",183,114,top-gc-riders,2018
Stuyven Jasper,Trek - Segafredo,183,113,top-gc-riders,2018
Kristoff Alexander,UAE Team Emirates,181,117,top-gc-riders,2018
Molard Rudy,Groupama - FDJ,177,120,top-gc-riders,2018
Herrada Jesús,"Cofidis, Solutions Crédits",176,121,top-gc-riders,2018
Pasqualon Andrea,Wanty - Groupe Gobert,175,122,top-gc-riders,2018
Gaudu David,Groupama - FDJ,174,123,top-gc-riders,2018
Edet Nicolas,"Cofidis, Solutions Crédits",166,130,top-gc-riders,2018
Smith Dion,Wanty - Groupe Gobert,164,136,top-gc-riders,2018
Naesen Oliver,AG2R La Mondiale,163,139,top-gc-riders,2018
Küng Stefan,BMC Racing Team,153,155,top-gc-riders,2018
Laporte Christophe,"Cofidis, Solutions Crédits",145,167,top-gc-riders,2018
Rolland Pierre,Team EF Education First-Drapac p/b Cannondale,143,169,top-gc-riders,2018
Gesink Robert,Team LottoNL-Jumbo,142,171,top-gc-riders,2018
Calmejane Lilian,Direct Energie,142,170,top-gc-riders,2018
Tolhoek Antwan,Team LottoNL-Jumbo,139,176,top-gc-riders,2018
Atapuma Darwin,UAE Team Emirates,139,178,top-gc-riders,2018
Colbrelli Sonny,Bahrain Merida Pro Cycling Team,136,181,top-gc-riders,2018
Kragh Andersen Søren,Team Sunweb,127,192,top-gc-riders,2018
Gilbert Philippe,Quick-Step Floors,125,195,top-gc-riders,2018
Sagan Peter,BORA - hansgrohe,123,200,top-gc-riders,2018
Roosen Timo,Team LottoNL-Jumbo,120,203,top-gc-riders,2018
Howson Damien,Mitchelton-Scott,115,217,top-gc-riders,2018
Clarke Simon,Team EF Education First-Drapac p/b Cannondale,113,222,top-gc-riders,2018
Perez Anthony,"Cofidis, Solutions Crédits",111,225,top-gc-riders,2018
Dillier Silvan,AG2R La Mondiale,105,236,top-gc-riders,2018
Gogl Michael,Trek - Segafredo,103,242,top-gc-riders,2018
Gesbert Élie,Team Fortuneo - Samsic,101,252,top-gc-riders,2018
Theuns Edward,Team Sunweb,101,251,top-gc-riders,2018
Bouet Maxime,Team Fortuneo - Samsic,94,266,top-gc-riders,2018
Rojas José Joaquín,Movistar Team,92,272,top-gc-riders,2018
Amador Andrey,Movistar Team,88,287,top-gc-riders,2018
Simon Julien,"Cofidis, Solutions Crédits",87,292,top-gc-riders,2018
Grmay Tsgabu,Trek - Segafredo,84,303,top-gc-riders,2018
Erviti Imanol,Movistar Team,84,300,top-gc-riders,2018
Kangert Tanel,Astana Pro Team,83,304,top-gc-riders,2018
Zabel Rick,Team Katusha Alpecin,79,320,top-gc-riders,2018
Politt Nils,Team Katusha Alpecin,76,330,top-gc-riders,2018
Hardy Romain,Team Fortuneo - Samsic,75,334,top-gc-riders,2018
Moscon Gianni,Team Sky,71,348,top-gc-riders,2018
Le Gac Olivier,Groupama - FDJ,70,353,top-gc-riders,2018
De Gendt Thomas,Lotto Soudal,68,369,top-gc-riders,2018
Vanmarcke Sep,Team EF Education First-Drapac p/b Cannondale,68,368,top-gc-riders,2018
Jansen Amund Grøndahl,Team LottoNL-Jumbo,68,370,top-gc-riders,2018
Lampaert Yves,Quick-Step Floors,68,365,top-gc-riders,2018
Bernard Julien,Trek - Segafredo,62,396,top-gc-riders,2018
Bevin Patrick,BMC Racing Team,62,395,top-gc-riders,2018
Dupont Timothy,Wanty - Groupe Gobert,55,435,top-gc-riders,2018
Grellier Fabien,Direct Energie,53,448,top-gc-riders,2018
Bauer Jack,Mitchelton-Scott,52,458,top-gc-riders,2018
Geschke Simon,Team Sunweb,51,464,top-gc-riders,2018
Haga Chad,Team Sunweb,50,478,top-gc-riders,2018
Skujiņš Toms,Trek - Segafredo,48,490,top-gc-riders,2018
Bodnar Maciej,BORA - hansgrohe,48,489,top-gc-riders,2018
Arndt Nikias,Team Sunweb,46,502,top-gc-riders,2018
Schär Michael,BMC Racing Team,43,524,top-gc-riders,2018
Gruzdev Dmitriy,Astana Pro Team,38,574,top-gc-riders,2018
